,dst_dst,dst_dst_delta_1h,dst_dst_delta_3h,dst_dst_delta_6h,dst_dst_negative_flag,dst_dst_recovery_flag,dst_dst_min_6h,dst_dst_mean_6h,dst_dst_slope_6h,dst_dst_neg_frac_6h,kp_kp,kp_kp_delta_1h,kp_kp_delta_3h,kp_kp_delta_6h,kp_kp_ge5_flag,kp_kp_entered_storm,kp_kp_max_6h,kp_kp_mean_6h,kp_kp_ge5_frac_6h,kp_kp_slope_6h,sunspot_ssn,sunspot_log_ssn,sunspot_ssn_slope_27d,sunspot_ssn_anomaly_81d,sunspot_ssn_mean_1944h,sunspot_ssn_std_1944h,sunspot_ssn_trend_1296h,sunspot_ssn_anomaly_frac_1944h,cme_hours_since_last_cme,cme_last_cme_v_med,cme_effective_width,cme_cme_overtaking_flag,cme_cme_influence_exp,cme_last_cme_shock_proxy,cme_min_hours_since_last_cme_6h,cme_max_last_cme_v_med_12h,cme_mean_cme_influence_exp_12h,cme_max_last_cme_shock_proxy_6h,imf_solar_wind_density,imf_solar_wind_speed,imf_solar_wind_temperature,imf_solar_wind_density_source_id,imf_solar_wind_speed_source_id,imf_solar_wind_temperature_source_id,imf_solar_wind_bx_gse,imf_solar_wind_by_gse,imf_solar_wind_bz_gse,imf_solar_wind_bt,imf_solar_wind_bx_gse_source_id,imf_solar_wind_by_gse_source_id,imf_solar_wind_bz_gse_source_id,imf_solar_wind_bt_source_id,imf_solar_wind_bx_gse_missing_flag,imf_solar_wind_by_gse_missing_flag,imf_solar_wind_bz_gse_missing_flag,imf_solar_wind_bt_missing_flag,imf_solar_wind_speed_missing_flag,imf_solar_wind_density_missing_flag,imf_solar_wind_temperature_missing_flag,imf_solar_wind_clock_angle,imf_solar_wind_newell_dphi_dt,imf_solar_wind_ey,imf_solar_wind_dynamic_pressure,imf_solar_wind_delta_bz,imf_solar_wind_bz_min_6h,imf_solar_wind_bz_south_frac_6h,imf_solar_wind_newell_int_6h,imf_solar_wind_ey_mean_6h,imf_solar_wind_pdyn_max_6h,radio_flux_f107,radio_flux_log_f107,radio_flux_df107_24h,radio_flux_f107_anomaly_27d,radio_flux_f107_mean_24h,radio_flux_f107_delta_24h,radio_flux_f107_std_72h,radio_flux_log_f107_mean_24h,radio_flux_f107_anomaly_72h
cme_hours_since_last_cme,0.0753953557402728,0.0012413649044871419,0.0003744147506853167,7.173673496983999e-05,-0.010879973429945854,-0.05363113977684119,0.08781070471937591,0.0789481415493824,-0.001003418731869405,-0.011230901704964446,-0.08154429509099512,-0.0015953139800207608,-0.0005249604540826245,0.0023693530448357434,-0.04461694406977051,-0.013554798031197695,-0.08865929155220363,-0.08678320456726618,-0.05463921144678841,0.0012265381328941613,-0.3309755953827067,-0.3911879182534701,-0.014922094304914413,,-0.3655103022205802,-0.3533623305168464,-0.023714474255604346,-0.20400004202214245,1.0,0.11377977360537166,-0.051915051498541975,-0.07353362619893529,-0.9624196124009708,0.14046984777493338,0.9664217665473487,0.08064870374675936,-0.8113111337876278,0.11677304484671203,0.003016676911346479,-0.0023922825970578957,-0.01278433459425569,0.02435223744291453,0.04937274856886904,-0.06651123839408618,-0.0015736730806795243,0.0076694882149678945,-0.003016679053184516,-0.11598347991192665,0.051980169560737546,0.051980169560737546,0.051980169560737546,0.052491595230876535,-0.05189640535341372,-0.05189640535341372,-0.05189640535341372,-0.007196939724672409,-0.015347745613457971,-0.004432295524475836,0.09961204266899715,0.009443258452322379,0.035786004481653366,0.0028615060316338416,-0.012567344660065252,0.00037082137218528635,-0.03582924457771836,0.04415029990063824,0.051683456260979505,0.0029102308803523693,-0.021180607948382793,-0.3190074210382566,-0.36900799752037106,-0.014494107956076209,,-0.32240461668903114,-0.014494107956076195,-0.12460329545386749,-0.36765176679210215,-0.02401278683783425
cme_last_cme_v_med,-0.012599502239460094,0.0003991078098038746,0.0005509175146087012,0.0006087440476766012,0.0036569864134942715,0.010665138077288689,-0.011373373566954692,-0.013441226952730536,0.0007432573199006266,0.0035549250129861165,0.0369334808293432,-0.00039977584999919234,-0.0007284254379535773,-0.001264526486569955,0.031048030392665,0.009125275189046,0.034044350611797246,0.03972364705096933,0.037048141221321135,-0.001074350612714372,-0.11922970524906479,-0.1765553386402022,-0.01527610446797286,,-0.12594488121933106,-0.09853262822507622,-0.018039565979556076,-0.17241588583901923,0.11377977360537166,1.0,-0.041136896687504816,0.5049258181365714,-0.12993672896946395,0.6412354711684466,0.11928214285649451,0.9697565589510387,-0.13952356550891779,0.6279909781133792,0.058981042771238966,0.0802958400150197,0.016067382268563125,0.03762064073521909,-0.0679247325970159,-0.08894411192300498,0.03175549751467698,-0.018910825662046514,0.006434033676744326,-0.030286415354722332,-0.08343128940938838,-0.08343128940938838,-0.08343128940938838,-0.08374995269913803,0.08348415730713109,0.08348415730713109,0.08348415730713109,0.008332695701623163,0.00492162016277354,-0.06212642426018456,0.06911535424987225,-0.029243741567955176,-0.06715621087150246,-0.007435181437157436,0.05811284773088258,-0.00030799662110123034,0.05340727391551986,-0.06929458510340895,-0.08362738035589184,-0.009732498996643931,0.0529340893864938,-0.12587564646846605,-0.14204270001184663,-0.0018273121086968007,,-0.128346655579572,-0.001827312108696801,0.0026620055045180144,-0.14285147025367076,-0.0010903183211400946
cme_effective_width,0.0028133170115474692,0.000329545532868679,0.0008583992430636409,0.001480698154678446,-0.014229320412498095,-5.433393878687404e-05,-0.0014153834548204537,0.002537564178246427,0.001271067844145492,-0.016661011573913323,0.011484380598141889,0.0003007269410248125,0.0010318763836372306,0.0023371467462416666,0.00274233835413342,0.00043593674756209284,0.011302312981936867,0.011542209171716144,0.002935208106837174,0.002214286448664709,0.06380084635756944,0.08507934355488844,0.0016886604414298248,,0.05933315317129271,0.12293459789507746,0.03449968444613675,0.04611653499605718,-0.051915051498541975,-0.041136896687504816,1.0,0.12269679979276706,0.055196459078324246,-0.01960713565694823,-0.053220956832960784,-0.040042252593867365,0.05944005506323213,-0.021542053803049768,-0.03744430479303579,-0.02418231874617491,0.002854588548037886,-0.032819214079196524,-0.012859446120457566,-0.004507092581364927,0.012339666894493772,-0.003930347781915882,-0.001449223740164527,0.025446672652356516,0.011257124222230748,0.011257124222230748,0.011257124222230748,0.010803150215399524,-0.011229671192768097,-0.011229671192768097,-0.011229671192768097,0.004681925632285995,0.03906825423097089,0.03905015320410979,0.010469028350936426,-0.003392382150369282,0.016699990305943962,0.0032386221545031946,-0.014055745357136176,0.000442027214351914,-0.009861711275969217,0.010513892260301546,0.011513941425066157,0.005102152578171441,-0.01707352692254293,0.06773205050042452,0.0858132165287541,0.005890788655956682,,0.06843979060993705,0.005890788655956681,0.02272283796104517,0.08552810714925028,0.004587471715670379
cme_cme_overtaking_flag,-0.029081636965971363,0.0002680201153788551,0.0003197615621679456,0.0005286798475481832,-0.004682069577455097,0.02021994362542195,-0.0333882999639322,-0.03058797774351672,0.0004990532089225453,-0.0060257150905145135,0.021490726192170313,3.665697530344081e-05,9.159629244818231e-05,0.0003535900123278827,0.013686893937556307,0.0012877404254730462,0.021260344778375552,0.02278271249363003,0.016043476516894997,0.00032588571520003227,0.004233924627687943,0.06578978119764135,-0.028958178604011002,,0.03934296774755449,0.08582032503030258,-0.05569322595549984,-0.08899436179873027,-0.07353362619893529,0.5049258181365714,0.12269679979276706,1.0,0.07552134427956288,0.27229851049780746,-0.07463780942400926,0.4983806988826068,0.08038972586368381,0.2687166442774202,-0.00511726143437778,-0.026901205729154994,-0.006625901378235182,0.0008025235296774203,0.008518445216341864,0.006637940478776841,0.014455925298120571,-0.022502991236035694,0.007942386582345161,0.032463799771468904,0.029381820458363524,0.029381820458363524,0.029381820458363524,0.02680022103318623,-0.029521311342670206,-0.029521311342670206,-0.029521311342670206,0.021720852581843808,0.025896891418386234,0.007973203791385915,0.005361246876472677,-0.01652836371272678,0.0077312564907175705,-0.009763344126526671,0.024089449578554193,-0.00046194608180574195,-0.009539209862522787,0.017183327617215822,0.029239981725820922,-0.012913908120312177,0.02100736053408433,0.013792927531290846,0.040361904097663645,0.003936794186802784,,0.013274210553206002,0.003936794186802787,0.012527223374306623,0.03961535035639957,0.004173023926131728
cme_cme_influence_exp,-0.0854931594760613,-0.0006850353357615418,-0.00038077949871128346,-0.00047024124148394817,0.017443053934001165,0.05998513895074206,-0.0984098354060988,-0.08937194671346907,0.00027577954351396845,0.019393195002074214,0.09301750559699466,0.0020770230361963943,0.0015603594403158674,-0.0005798246377873487,0.0496821327819346,0.015492754740575876,0.10031318238641733,0.09837410310126368,0.05948318340476686,0.0002990900728366862,0.35502088784449837,0.430184420811751,0.012734764085393877,,0.39527217966814193,0.38823674333264946,0.019216517457495377,0.22574856487945968,-0.9624196124009708,-0.12993672896946395,0.055196459078324246,0.07552134427956288,1.0,-0.15871654735942484,-0.9752849412457036,-0.10045390052059215,0.8999644558446285,-0.14028134810958692,0.0024541656120254723,0.0047329644736508565,0.01703772472403856,-0.02110710568942267,-0.05216727717593195,0.0751151799655368,0.001710737254327342,-0.009329519884019026,0.0018945412856500386,0.13243764937764121,-0.05518936152626662,-0.05518936152626662,-0.05518936152626662,-0.055809578282334474,0.05505282366954214,0.05505282366954214,0.05505282366954214,0.008990964683195586,0.015409684843493303,-0.00036060151784929003,-0.11117185492620155,-0.011009884032356594,-0.03723587693195719,-0.0017205633808720971,0.020291927016447744,-0.0004527953629557908,0.03824887885002455,-0.04721707079579061,-0.0547594816717371,-0.0021076880739063046,0.02980389648851493,0.3423540728549768,0.3997149125112879,0.010586591850346529,,0.347453438515589,0.010586591850346525,0.13192979741729347,0.3992654664882759,0.0176154398568969
cme_last_cme_shock_proxy,0.012865532546998097,0.0004329322988616018,0.0012091158207490345,0.0013731812668140795,-0.000894703946176267,-0.008274516597332878,0.017904832317286033,0.012956400910377915,0.001504344010301995,-0.001544958550835528,-0.01036708418268733,-0.0004266509187710011,-0.0004167814176285523,-0.0007185266525479727,0.0049608235713150635,0.002380364130230427,-0.014544021482277935,-0.010793954631291262,0.005963075513778417,-0.00053547371764133,-0.11720662289858771,-0.20467023511869686,-0.03776790928553882,,-0.10985162584073607,-0.11183838401566158,-0.026977624523951055,-0.12025091825239263,0.14046984777493338,0.6412354711684466,-0.01960713565694823,0.27229851049780746,-0.15871654735942484,1.0,0.146735453065474,0.6151713889017136,-0.16931211573365404,0.9773503950774877,0.04602985322874676,0.026722409801638872,-0.016616141954204373,0.03300950281117445,-0.04166007181826066,-0.0991017102460693,0.038843313764388064,-0.022993974253314085,0.007794267649114659,-0.05032716952057501,-0.05607991060176753,-0.05607991060176753,-0.05607991060176753,-0.05512633161686568,0.05605804116520098,0.05605804116520098,0.05605804116520098,-0.005240040637096153,-0.0036835858759563327,-0.04998979028219636,0.09002241481504586,-0.02940378681921712,-0.05162895591468733,-0.009235458754666205,0.012951408803595577,-0.0005882570757658364,0.03925156936439252,-0.05088221955801186,-0.05641366842763473,-0.012338964771893248,0.008416715712002098,-0.10922796244846661,-0.13956240238372877,-0.0019367868372091519,,-0.11131116878094358,-0.0019367868372091584,-0.009258566281870585,-0.14008518295408698,-0.005226744601677003
cme_min_hours_since_last_cme_6h,0.07863499676974528,0.0003418752018052794,0.0004008455671021955,0.0006368154347796643,-0.012825618720362137,-0.056414550482065985,0.09102190095723715,0.08215981785434938,0.00010718753968735254,-0.013528642170241597,-0.08486373681728492,-0.0023830150005573806,-0.0016828116323582324,0.0012207017489371758,-0.04589595277961279,-0.014023226786138668,-0.09168202893030471,-0.08966701380707064,-0.0553159642961155,-5.2895524712274153e-05,-0.34093465199451717,-0.40416588944808224,-0.01417637415388658,,-0.37757320691787716,-0.366210751728127,-0.023190261437535057,-0.210508695740141,0.9664217665473487,0.11928214285649451,-0.053220956832960784,-0.07463780942400926,-0.9752849412457036,0.146735453065474,1.0,0.08448515888123714,-0.8483709447457896,0.12384376037038257,0.000915661583162812,-0.0025145263027623647,-0.013804314350620732,0.02329886203182487,0.050265940715981214,-0.06942487849581606,-0.0019381254871777042,0.009102469841248656,-0.0037259294282832745,-0.12138974869050327,0.05391028422859145,0.05391028422859145,0.05391028422859145,0.054417259750712745,-0.053767358016756694,-0.053767358016756694,-0.053767358016756694,-0.007811180086649886,-0.013929584725340609,-0.002546814466886024,0.10401384049651792,0.01093124884809547,0.037296962147595356,0.003607602299246761,-0.014754415240198063,0.0003495875965910776,-0.0372814562432012,0.04657025559031197,0.053530023897242054,0.004274596908920377,-0.02306643329160967,-0.3283394480144261,-0.3808164939486159,-0.013400974937500486,,-0.3323625873224678,-0.013400974937500486,-0.1272941212544509,-0.37970562243670486,-0.022372523474974586
cme_max_last_cme_v_med_12h,-0.010310628135258019,0.00019761093612045513,0.0005889670700466652,0.0009672636522856787,0.002434266709595141,0.008052702516104989,-0.008744293021243207,-0.011080702894959521,0.0009597131973689279,0.0024539576699156023,0.03157410485202842,-0.00012637493105272643,-0.0004670592725260904,-0.0011676228889710507,0.02963816058822997,0.008063800980650689,0.028263658374973737,0.03388492847359727,0.03533093955210682,-0.0008694934379622477,-0.1145780086572081,-0.16367096149906535,-0.013525311525179494,,-0.1234805970736632,-0.09629654700902975,-0.013791586683148935,-0.15938277840228146,0.08064870374675936,0.9697565589510387,-0.040042252593867365,0.4983806988826068,-0.10045390052059215,0.6151713889017136,0.08448515888123714,1.0,-0.11313692328059383,0.6258897420042208,0.04769904040742526,0.07372535299015029,0.014836491520281499,0.026627828391334353,-0.06959311681776016,-0.08589277316543081,0.029406900534803083,-0.01864635984299537,0.0026397249073354142,-0.03309814516421917,-0.08335328428953025,-0.08335328428953025,-0.08335328428953025,-0.08361569009730083,0.0834154170879975,0.0834154170879975,0.0834154170879975,0.007861461370190965,0.007595120700739412,-0.05105834203556963,0.06468345838819968,-0.0292430101332394,-0.06515977914152325,-0.003755673105208843,0.046676051250056624,-0.0008011454456484129,0.04967701200143861,-0.06804745573383005,-0.08349879938502673,-0.00651822477640296,0.04104415317853567,-0.12296819453808056,-0.13507408712537378,-8.933208211186542e-05,,-0.1252948239864476,-8.933208211186405e-05,0.0064068239646466385,-0.1360143710348093,0.0007645088620964168
cme_mean_cme_influence_exp_12h,-0.09328160972496341,-0.0010522249213794658,-0.0019770210233693627,-0.002552581540713546,0.020288681068077637,0.06485874184819773,-0.10648796146514837,-0.09675752277969624,-0.002323658372448901,0.02306977596503567,0.10283067468662167,0.0013131003311904544,0.0024902925595763114,0.003632714159150831,0.054172633133656924,0.016720354919964937,0.10940813462488318,0.10809387450183772,0.0640191024838336,0.0033314685718959535,0.3791870203985255,0.45947283379414783,0.014955171108278952,,0.42138320304186666,0.4138678221908066,0.02099543586645504,0.24046208051140952,-0.8113111337876278,-0.13952356550891779,0.05944005506323213,0.08038972586368381,0.8999644558446285,-0.16931211573365404,-0.8483709447457896,-0.11313692328059383,1.0,-0.15696918224481662,0.0019378607007819128,0.003282894227541927,0.01763369010593926,-0.022878316921089537,-0.05739908543343587,0.07962092165616844,0.0016679496279204656,-0.010594860660705611,-0.0008430841032067042,0.13941843891145156,-0.05864583992621144,-0.05864583992621144,-0.05864583992621144,-0.05931204573273292,0.05857039559297055,0.05857039559297055,0.05857039559297055,0.00949410673610257,0.018751389315989388,0.00036487616709445636,-0.11834686614564538,-0.010234323787008491,-0.03845526369651274,0.0012108752768573282,0.021382614657740495,-0.0005233125795049591,0.03933129877653678,-0.049323627470209505,-0.05820039338305473,0.00012746897678427246,0.03253473542998797,0.3632461978334569,0.42541817390920694,0.005475905204093204,,0.3708648725170013,0.0054759052040931925,0.1396787544251306,0.42637292899865414,0.011097986212558872
cme_max_last_cme_shock_proxy_6h,0.015162530614768965,0.0003021652775527013,0.0010841432283870695,0.0012181897918725193,-0.0026105226506147306,-0.009422847126871246,0.020407858587882324,0.0153985113054179,0.001383616736722985,-0.0033371015149468116,-0.014207912853773454,-0.00045931014302980365,-0.0006266467468538522,-0.001245242527130403,0.003444610195287868,0.0015288992139292443,-0.018555667232160598,-0.014774648745898641,0.004587955095826784,-0.0007773200566882918,-0.11577800466111142,-0.19864527647316846,-0.03772824351751873,,-0.10872663190013322,-0.11115045450066101,-0.025506042606424254,-0.11302824618935979,0.11677304484671203,0.6279909781133792,-0.021542053803049768,0.2687166442774202,-0.14028134810958692,0.9773503950774877,0.12384376037038257,0.6258897420042208,-0.15696918224481662,1.0,0.03891887850757111,0.022776768563853335,-0.017786694745091453,0.025910600881660237,-0.042270623738418535,-0.09774254557190418,0.0384089234047657,-0.024218622443569107,0.007148243951431059,-0.05282596375132064,-0.0570065984600789,-0.0570065984600789,-0.0570065984600789,-0.056068833619947425,0.056988701446980976,0.056988701446980976,0.056988701446980976,-0.0056354864695227136,-0.003837351707875953,-0.04297014365864104,0.08747435419545989,-0.030062884350935393,-0.05214632267403228,-0.008614593954477116,0.005771914592781944,-0.0010894052712564436,0.03851584824029794,-0.051400840271635384,-0.057343920689504765,-0.012267810637335935,0.00130211088352084,-0.10889046110585593,-0.1369905895456136,-0.0013769852400844916,,-0.11101808892676457,-0.0013769852400844914,-0.007955156710224705,-0.13762666742258042,-0.004428697503852976
imf_solar_wind_density,-0.17980321589958717,-0.004654974105384847,-0.010555422591012897,-0.01621350737747761,0.17013234281436476,0.0802601063434323,-0.19089334855766452,-0.1834948064129091,-0.0143268029320085,0.19007459454202008,0.32135660111742426,-0.001350671097658152,0.001333141838591702,0.004686425746681803,0.07988833650012754,0.033532377403447285,0.3411065716891872,0.34118296644491314,0.0910015708942396,0.0036229740760673687,0.15015361119280446,0.10208715320792516,-0.01812697508778798,,0.189796531808127,0.22151674294971957,-0.031582505033441136,-0.023002219789130727,0.003016676911346479,0.058981042771238966,-0.03744430479303579,-0.00511726143437778,0.0024541656120254723,0.04602985322874676,0.000915661583162812,0.04769904040742526,0.0019378607007819128,0.03891887850757111,1.0,0.4304855399394981,0.34482400814248754,0.9336999678010524,0.18298329213843764,0.6060551098677089,-0.01517697890406536,0.015180568646165701,-0.006908054586034751,0.19832932801570494,0.11200311243706228,0.11200311243706228,0.11200311243706228,0.11362286745746865,-0.11206189824332628,-0.11206189824332628,-0.11206189824332628,-0.020459191000857403,-0.15399641856168528,-0.9970963675552363,-0.6243798577854673,0.025890956422780765,0.08144856872999026,0.008300810806871011,0.5544713142363361,4.787282029022963e-06,-0.0747982616350811,0.09372267056379463,0.11175542437740682,0.011051681008026372,0.5725423756654707,0.15983408886912606,0.15438542345246536,-0.005690188407434313,,0.16434255561903627,-0.005690188407434317,0.07074498387106937,0.15603666852649664,-0.012164848573206957
imf_solar_wind_speed,-0.3636185638004781,-0.0034779570969881457,-0.010308313698834573,-0.02369403179241278,0.29200982038816486,0.18275780199219235,-0.3791880085408474,-0.3752710945538043,-0.018637895145759416,0.328840149479494,0.5262823697763317,-0.027987164773144425,-0.0377735958553121,-0.045255258398343746,0.17589081334582551,0.05817186644825042,0.5618017563727018,0.5796847550728197,0.22052692154144876,-0.04115008477272611,0.02481063200014888,0.04150812100991241,0.02199278922066447,,0.03264652051719253,0.10740215159281416,-0.012237989727050947,-0.026375518576976044,-0.0023922825970578957,0.0802958400150197,-0.02418231874617491,-0.026901205729154994,0.0047329644736508565,0.026722409801638872,-0.0025145263027623647,0.07372535299015029,0.003282894227541927,0.022776768563853335,0.4304855399394981,1.0,0.682227423576404,0.4339355543852543,0.2683603143485368,0.4602253047806794,-0.027455600633437018,0.017195745159724735,-0.011674144611816,0.1541982612261696,0.055575403220553266,0.055575403220553266,0.055575403220553266,0.06093335232744992,-0.05568986131450103,-0.05568986131450103,-0.05568986131450103,-0.053130647387993835,-0.402188332734547,-0.45313872338228334,-0.4864262636465521,0.02721155923201711,0.09173226958069758,0.018163114455073025,0.37358814490817344,-0.00042218438910999193,-0.04446017624114561,0.053205629543326055,0.058758302718734376,0.021369182229674624,0.3954201985299504,0.016655992630199772,0.023566997315625476,-0.013917162608159771,,0.01971815747729126,-0.013917162608159776,0.06821231376884965,0.024612831467954684,-0.02984793765055163
imf_solar_wind_temperature,-0.24465843301000015,-0.0241065735729063,-0.04836568354709295,-0.0713103739003386,0.20030023677408923,0.12545340147800274,-0.2545510432088784,-0.23460235600800722,-0.06450906090499936,0.21136758762124852,0.4863995800911803,-0.012801843875335858,-0.0034848594739056733,0.019210910262988424,0.18423868289741765,0.07004109815406069,0.5043976556269925,0.5177905937379228,0.20955594544179248,0.012201507768063181,0.03783908625167927,0.07858484637291306,0.003589856261073666,,0.04752887578769484,0.10620155323626806,-0.007604237090320392,0.02683692442308328,-0.01278433459425569,0.016067382268563125,0.002854588548037886,-0.006625901378235182,0.01703772472403856,-0.016616141954204373,-0.013804314350620732,0.014836491520281499,0.01763369010593926,-0.017786694745091453,0.34482400814248754,0.682227423576404,1.0,0.41777223018392384,0.31003970345040543,0.4842856850519618,-0.07276526722999768,0.0670232845629755,-0.05359312475657192,0.25017227402944375,0.3117195020643716,0.3117195020643716,0.3117195020643716,0.31097681411746303,-0.3115531532601266,-0.3115531532601266,-0.3115531532601266,-0.013514492951238305,-0.10050246711297052,-0.35184638747817093,-0.4080437304666941,0.10468920894379606,0.32277646610743044,0.0741741650250827,0.4134354237577625,0.0021256886983130946,-0.2345021033735103,0.2764430149275081,0.3161174805142682,0.09480963160360853,0.4180346819768589,0.028725877205415192,0.04061703195910705,-0.008350460408495127,,0.029679383613174744,-0.008350460408495125,0.05237300893420888,0.04073640265370209,-0.012733731407065676
imf_solar_wind_density_source_id,-0.17492577226657036,-0.0030154774212939714,-0.007398249602761184,-0.012109052226733414,0.17241603706201342,0.07473091845648372,-0.1822263530703231,-0.17964588182888022,-0.010909298279467577,0.1930901221213722,0.29145236936887664,-0.005448655613455185,-0.006987065769164654,-0.008932457493191834,0.06589296248611885,0.028129080119972994,0.31260551116929153,0.3139444497869408,0.0780163945429212,-0.007956024904674293,0.09943634399466698,0.06772991100570343,-0.018451327903217348,,0.12972445351718118,0.1690020301650104,-0.0290455486012445,-0.02739321325805725,0.02435223744291453,0.03762064073521909,-0.032819214079196524,0.0008025235296774203,-0.02110710568942267,0.03300950281117445,0.02329886203182487,0.026627828391334353,-0.022878316921089537,0.025910600881660237,0.9336999678010524,0.4339355543852543,0.41777223018392384,1.0,0.4113124587937557,0.6904144238086494,-0.057745533873461805,0.05537773631251901,-0.024767929132216992,0.15405825320430042,0.399445876537207,0.399445876537207,0.399445876537207,0.3989905677235755,-0.39906519835584664,-0.39906519835584664,-0.39906519835584664,-0.019306884325317013,-0.1443121297705103,-0.9344163370209487,-0.5855350172826416,0.09451874131247234,0.29267744349807967,0.030169760455329188,0.5037616377691598,-1.801158412225717e-05,-0.2604338333767597,0.3335672460258224,0.39825185800577,0.03940744560544971,0.5218591120749351,0.10240811916942057,0.0924418577408656,-0.005993140018707825,,0.10569202431714897,-0.005993140018707825,0.05043420455336357,0.09379127924188452,-0.012509812767431227
imf_solar_wind_speed_source_id,0.030089111658696453,0.005317444835629358,0.009002610985339618,0.011296015426599831,-0.0034366346177734184,-0.013152959871303696,0.031148246029008002,0.02768865784007081,0.010131510203497004,-0.003431849852753357,0.015653427724459257,-0.0002950192113797436,-0.0004970878991804993,-0.0019342783442284365,-0.0258199566010297,0.0017747733927078882,0.01900553714792927,0.01704599268414781,-0.02978960203403496,-0.001424448118029305,-0.10856609080966075,-0.0627100264694215,-0.023584063131727867,,-0.10488847107549792,-0.0814494645629768,-0.030175777040240034,-0.028946642535057413,0.04937274856886904,-0.0679247325970159,-0.012859446120457566,0.008518445216341864,-0.05216727717593195,-0.04166007181826066,0.050265940715981214,-0.06959311681776016,-0.05739908543343587,-0.042270623738418535,0.18298329213843764,0.2683603143485368,0.31003970345040543,0.4113124587937557,1.0,0.49035444264329453,-0.11692396688143802,0.11208473220655273,-0.05012478671429901,-0.029365036042504636,0.8103036775953617,0.8103036775953617,0.8103036775953617,0.8135891306399187,-0.809767860842305,-0.809767860842305,-0.809767860842305,-0.07294127319029008,-0.5562282578686837,-0.17835974489948409,-0.19897470991349714,0.19121932971081618,0.5937228666876871,0.06115331946468589,0.15390640654069335,0.00039473252710187713,-0.5286005049270699,0.6769116598396464,0.8081465522008752,0.08020718771482785,0.14161589594531046,-0.1261303878341835,-0.13146110075271916,2.887101305473029e-05,,-0.12915084386934936,2.887101305473099e-05,-0.07052965311984827,-0.13274616487258017,-0.008249480040866196
imf_solar_wind_temperature_source_id,-0.16982895902972464,-0.0026743654222724255,-0.005908065916957787,-0.00996400816317158,0.1977490132011851,0.06750847354652811,-0.1787667304174779,-0.17494206398509746,-0.008678394180892746,0.22228074558942978,0.27722323220303785,-0.006888681531431079,-0.007952905015897866,-0.008366407083636044,0.048084811091214034,0.022906684149737813,0.30288732319967443,0.29916138386445545,0.057918722328676134,-0.00796353315431284,0.08164958896256096,0.1389770854979862,-0.014245681442839678,,0.10576492049677388,0.14765552350362562,-0.01458494511840267,0.03734737190088061,-0.06651123839408618,-0.08894411192300498,-0.004507092581364927,0.006637940478776841,0.0751151799655368,-0.0991017102460693,-0.06942487849581606,-0.08589277316543081,0.07962092165616844,-0.09774254557190418,0.6060551098677089,0.4602253047806794,0.4842856850519618,0.6904144238086494,0.49035444264329453,1.0,-0.06296020887886367,0.06044161545396137,-0.0269950625346423,0.1413121023418215,0.4365930120947471,0.4365930120947471,0.4365930120947471,0.43704699526995633,-0.43638013062631087,-0.43638013062631087,-0.43638013062631087,-0.029517318674637565,-0.22301128862704803,-0.6055964062988985,-0.9054340730290072,0.10298436469698152,0.31992579772830115,0.03294149577266158,0.3381075856443883,0.00019471867663379037,-0.28486975792411223,0.3648199947098681,0.4356743942098844,0.04317240918546186,0.3573335977073014,0.07286024792056764,0.09305145142579921,-0.0009550230714557958,,0.07445210724178197,-0.0009550230714557962,0.021905421317137807,0.09372464604282656,-0.007560083357792235
imf_solar_wind_bx_gse,0.032293417040483476,0.0027618537461999966,0.005908226916652315,0.010268894736087112,-0.022785392099127815,-0.017536225256043262,0.028351531898130635,0.030979381582582673,0.009232163040614798,-0.024160390443462645,-0.035314024145485776,0.0027327758873272497,0.0028368885481500424,0.0016129695427659744,-0.01795736063581479,-0.0056897541174213695,-0.0361290862700855,-0.039019973008837965,-0.020282585774159593,0.002444813170314952,0.011589918403620836,0.007357978858600768,0.012439410790865428,,0.017420406087898486,0.01605335588435471,0.015592377263551288,0.0071761026915607064,-0.0015736730806795243,0.03175549751467698,0.012339666894493772,0.014455925298120571,0.001710737254327342,0.038843313764388064,-0.0019381254871777042,0.029406900534803083,0.0016679496279204656,0.0384089234047657,-0.01517697890406536,-0.027455600633437018,-0.07276526722999768,-0.057745533873461805,-0.11692396688143802,-0.06296020887886367,1.0,-0.46117122743010663,0.29335387966850174,0.004685011639709142,-0.14434461690934386,-0.14434461690934386,-0.14434461690934386,-0.14333647479582973,0.14351625362252277,0.14351625362252277,0.14351625362252277,0.00035336167899716026,0.0023530229677434086,0.01532229415578709,0.009553360203113828,-0.4321317622730526,-0.28953098102325625,-0.29683745887107565,-0.024176254672733266,-0.009137806417147655,0.29118437009625875,-0.3151564155155735,-0.15513207329673123,-0.3670725939541895,-0.022269667788539203,0.012956803689851405,0.012279823259221799,-0.004775875797479673,,0.014163024137494502,-0.004775875797479673,0.006294020624912989,0.013725381008105912,-0.008301131421920328
