number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
10,0.004385945184554364,2026-01-15 02:05:25.691072,2026-01-15 02:05:28.468700,0 days 00:00:02.777628,0.6511591252805881,4.868577808859975,0.0015962867116874016,15,0.6397451070300648,111,3.422777801032186e-07,0.13706850954071426,0.9692780797754276,COMPLETE
11,0.003205858536727849,2026-01-15 02:05:28.469891,2026-01-15 02:05:32.675722,0 days 00:00:04.205831,0.5015196432106344,3.4529045299589747,0.0033589892376217614,13,8.601741435644016,702,0.43512254340887846,7.829347596592688,0.9890083453724291,COMPLETE
12,0.003136159267495274,2026-01-15 02:05:32.676869,2026-01-15 02:05:36.045910,0 days 00:00:03.369041,0.6236378810060557,4.295624586819936,0.17587565441090436,10,6.19315608202619,763,2.0783138015972162e-08,6.285351633972339,0.5019176188380792,COMPLETE
13,0.003054871226716015,2026-01-15 02:05:36.047113,2026-01-15 02:06:00.243542,0 days 00:00:24.196429,0.6869937256738043,1.4276117526468706,0.004250881419070505,12,4.564475769643227,1466,0.026356180565172242,9.081840230691167,0.6136606534343966,COMPLETE
14,0.0031934666366253187,2026-01-15 02:06:00.244757,2026-01-15 02:06:05.034890,0 days 00:00:04.790133,0.5665267696919146,2.9826151886243135,0.023662625213285833,15,0.6344611702949454,646,0.005193274738948059,1.7649433505605443,0.9287871035808879,COMPLETE
15,0.004341397091165895,2026-01-15 02:06:05.036060,2026-01-15 02:06:08.491732,0 days 00:00:03.455672,0.7404738891723837,2.61229445754668,0.001044885181517723,9,8.084218453973488,415,2.914855527026196e-06,5.806297464088351,0.6685579032812906,COMPLETE
16,0.0029820258256514965,2026-01-15 02:06:08.492943,2026-01-15 02:06:20.744332,0 days 00:00:12.251389,0.5526542901025011,1.540252805714951,0.00467435141686236,2,4.139430816981541,1415,0.000687624416606885,8.109801086681383,0.9022550475838889,COMPLETE
17,0.003114979091353584,2026-01-15 02:06:20.746040,2026-01-15 02:07:09.664743,0 days 00:00:48.918703,0.7140852154005166,1.118753870363466,0.003127402130900313,13,4.1651370080445895,1961,0.000558850214454719,1.8530871981059107,0.8981774053078216,COMPLETE
18,0.0030474526722258895,2026-01-15 02:07:09.666103,2026-01-15 02:07:19.015013,0 days 00:00:09.348910,0.5751309334629942,4.263012729234908,0.03439324753393792,5,1.64912699840227,1653,6.8072148297260675e-06,8.738097640578687,0.9154929777750915,COMPLETE
19,0.0031477629963403636,2026-01-15 02:07:19.016139,2026-01-15 02:07:26.758267,0 days 00:00:07.742128,0.78866446220699,2.7198787108538958,0.1762594823477158,11,3.5757697723157467,1332,0.0002891655901790814,4.99620120118464,0.9946901866596012,COMPLETE
20,0.0030789285004310576,2026-01-15 02:07:26.759457,2026-01-15 02:07:32.017691,0 days 00:00:05.258234,0.6610979139542019,4.842800879066269,0.015232210054094402,8,1.911395330413662,926,8.874225997578684e-08,2.4202795364083536,0.8725941741086789,COMPLETE
21,0.0030048664832957044,2026-01-15 02:07:32.018933,2026-01-15 02:07:40.598494,0 days 00:00:08.579561,0.5449539326002161,1.7866901968958486,0.006040896918180492,2,5.682131189588378,944,0.021259576928104793,7.539937211718007,0.5662390666201135,COMPLETE
22,0.003076099201114983,2026-01-15 02:07:40.599559,2026-01-15 02:07:56.268885,0 days 00:00:15.669326,0.5355507119716852,2.0115197691808984,0.002050333966932489,3,4.494328879977264,1658,0.028739845558537,8.54262787962732,0.8023466249657629,COMPLETE
23,0.0030200544557268945,2026-01-15 02:07:56.270056,2026-01-15 02:08:06.167730,0 days 00:00:09.897674,0.6105606409475821,0.8467543876166528,0.009583421739345168,3,7.3256935466815545,555,0.0006454046133935856,6.605290574542342,0.7041965386627047,COMPLETE
24,0.0030344128017961336,2026-01-15 02:08:06.168844,2026-01-15 02:08:19.467114,0 days 00:00:13.298270,0.5399897972461,2.176957369245068,0.005356885252898325,5,5.251380926372088,1211,0.7176348261667763,7.435791523501466,0.9411008210058083,COMPLETE
25,0.003245533163161926,2026-01-15 02:08:19.468364,2026-01-15 02:08:29.531927,0 days 00:00:10.063563,0.5009491842695404,1.3133936857955075,0.0023895021133156983,3,1.5366120231129603,923,0.0070286910781884775,9.862304464199841,0.946683211927629,COMPLETE
26,0.00301429513058909,2026-01-15 02:08:29.533168,2026-01-15 02:08:41.290013,0 days 00:00:11.756845,0.628010337068508,3.0553472211050043,0.01185881833180057,2,3.7870363467430646,1357,1.123003389212978e-05,5.704413765953893,0.8977910555472989,COMPLETE
27,0.0031209697899081614,2026-01-15 02:08:41.291777,2026-01-15 02:08:42.791015,0 days 00:00:01.499238,0.5648331127134522,1.683853781132124,0.019646683366924815,5,9.600175603961866,145,2.493513022201188e-06,4.185756882435239,0.7363745263598831,COMPLETE
28,0.0031203980180319053,2026-01-15 02:08:42.792143,2026-01-15 02:08:48.301838,0 days 00:00:05.509695,0.5962015047115318,0.9302086968502146,0.005929990104499845,14,8.401883280589454,542,0.11776142855437295,8.5115034022131,0.6377105304514601,COMPLETE
29,0.0030715351220827244,2026-01-15 02:08:48.303453,2026-01-15 02:09:02.298557,0 days 00:00:13.995104,0.668035797340501,2.369733339609983,0.013911733288601808,10,7.512007003110162,795,0.00010699783477323326,4.389559654864548,0.7992250835534397,COMPLETE
