number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
10,0.0025762684655192985,2026-01-15 02:02:10.326228,2026-01-15 02:02:16.429440,0 days 00:00:06.103212,0.519694058643401,4.234424516192539,0.0145870647801652,2,2.6033750209754807,1870,0.9034574711704265,7.666360600150031,0.6071324718531875,COMPLETE
11,0.002597133794059079,2026-01-15 02:02:16.430208,2026-01-15 02:02:21.978373,0 days 00:00:05.548165,0.5010927202474456,4.388454285805601,0.013479709342455019,2,2.378907044614125,1953,0.960293641908808,7.380649013210334,0.5869145503137928,COMPLETE
12,0.0026464375018803808,2026-01-15 02:02:21.979566,2026-01-15 02:02:27.517928,0 days 00:00:05.538362,0.6601754746353161,4.298176201071831,0.042795329737101755,2,2.44336543948284,1821,0.008700951611055269,4.91487193053003,0.6687913737083775,COMPLETE
13,0.0026869388660595763,2026-01-15 02:02:27.518727,2026-01-15 02:02:34.524129,0 days 00:00:07.005402,0.5798282346020621,3.482858775139409,0.007142250805317149,10,0.5506429668165278,1555,0.6409920088664144,9.988880151173124,0.7168271804560358,COMPLETE
14,0.002696586334716055,2026-01-15 02:02:34.525061,2026-01-15 02:02:38.933297,0 days 00:00:04.408236,0.5224982245949307,3.453129916455315,0.02098291609275613,9,3.6386860204183726,995,0.0022797564364393282,7.700745252248842,0.500960042625753,COMPLETE
15,0.002610726818322707,2026-01-15 02:02:38.934129,2026-01-15 02:02:42.949532,0 days 00:00:04.015403,0.679781879636495,4.986175839346562,0.005476638783841739,2,1.8177775561613287,879,1.093751919260697e-06,4.5887641488094735,0.7845424512986954,COMPLETE
16,0.002712387730820316,2026-01-15 02:02:42.950395,2026-01-15 02:02:47.648347,0 days 00:00:04.697952,0.6047229517831776,3.268353449050622,0.0646966211850025,7,3.4348778826830157,1685,0.0002144393281662608,6.530176196827366,0.6743288523901276,COMPLETE
17,0.002591999047911942,2026-01-15 02:02:47.649227,2026-01-15 02:02:53.003271,0 days 00:00:05.354044,0.8509178669426928,4.11420308218972,0.01561904662941635,4,1.7929889122984326,1286,0.07277757814984889,8.413420252827859,0.6136741977850421,COMPLETE
18,0.0029677032233892393,2026-01-15 02:02:53.004193,2026-01-15 02:02:55.525643,0 days 00:00:02.521450,0.7056676970216413,2.9927043637630693,0.19059646370253533,3,4.946733674210105,655,2.0670321935409754e-05,6.070955262257663,0.5186587297065057,COMPLETE
19,0.0038435224484826606,2026-01-15 02:02:55.526541,2026-01-15 02:02:56.304512,0 days 00:00:00.777971,0.5616827640047213,3.910447903500441,0.0034758781930823907,10,2.6874591630665767,126,0.0008006816552911144,4.162090521088441,0.7928509543834521,COMPLETE
20,0.002710548818958677,2026-01-15 02:02:56.305419,2026-01-15 02:03:00.935708,0 days 00:00:04.630289,0.6273074097841072,2.8164815441494278,0.042324208912977036,6,1.5144827613968053,1471,0.09191975084362149,7.652018229428911,0.7019220339441207,COMPLETE
21,0.002609169742439107,2026-01-15 02:03:00.936784,2026-01-15 02:03:05.377374,0 days 00:00:04.440590,0.8708028657755911,4.932071438345846,0.01533074010570661,4,1.834943111040878,1174,0.12677287192872447,8.788589383774779,0.606523797984608,COMPLETE
22,0.0025728496889721253,2026-01-15 02:03:05.378446,2026-01-15 02:03:12.194836,0 days 00:00:06.816390,0.8430964519808203,3.9821049265939292,0.011097104916348624,3,1.5590810625755673,1973,0.04727382898260232,9.892498449982874,0.6441951281705819,COMPLETE
23,0.0025850106158060325,2026-01-15 02:03:12.196007,2026-01-15 02:03:20.385032,0 days 00:00:08.189025,0.8239764592936674,3.814728432340564,0.011613025812281508,3,4.246008595746648,1938,0.022591202717617918,9.75943682612887,0.641357837960925,COMPLETE
24,0.002579687152148278,2026-01-15 02:03:20.385976,2026-01-15 02:03:29.420394,0 days 00:00:09.034418,0.8330725135955633,4.65586268869284,0.009045132675835309,3,4.30729490077167,1981,0.007530492496640604,9.589522979009207,0.6386528891710457,COMPLETE
25,0.0026007201335176014,2026-01-15 02:03:29.421573,2026-01-15 02:03:37.412674,0 days 00:00:07.991101,0.7262359512861823,4.549466151701327,0.004087442616223193,5,5.897112838719292,1805,0.20874391387549182,8.997058009662691,0.5407862732940937,COMPLETE
26,0.002532106847412171,2026-01-15 02:03:37.413758,2026-01-15 02:03:42.935281,0 days 00:00:05.521523,0.908971827039033,4.579637076080992,0.008316418742761282,3,4.523603384333162,1671,0.002715556528663872,9.515843961414724,0.9959560759909768,COMPLETE
27,0.002584192567874264,2026-01-15 02:03:42.936179,2026-01-15 02:03:49.600984,0 days 00:00:06.664805,0.9937832308696674,3.6273226568011117,0.02341215138726466,8,2.9146327872196247,1678,0.0018305824528194391,8.086764012480177,0.9861904534046521,COMPLETE
28,0.0025891020165786523,2026-01-15 02:03:49.602289,2026-01-15 02:03:58.241987,0 days 00:00:08.639698,0.8965798539965848,2.9661395955612555,0.0038306595883003257,5,3.8250226919768266,1557,0.04283203609731687,9.24194840731857,0.5587800160090597,COMPLETE
29,0.0025726640377598297,2026-01-15 02:03:58.243240,2026-01-15 02:04:06.844383,0 days 00:00:08.601143,0.930248602975457,4.723779587900033,0.005215917824887872,3,3.0448508411971416,1788,0.4281860806998055,9.218423533179616,0.8197575457045905,COMPLETE
