number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
17,0.008901207382098328,2026-01-13 13:33:04.668348,2026-01-13 13:33:09.566172,0 days 00:00:04.897824,0.8289459180911828,2.494748398402036,0.013536269687692686,3,5.930784263818006,1760,1.734853509201095e-05,1.9834167909489953,0.8591899495080692,COMPLETE
18,0.008920598831482331,2026-01-13 13:33:09.567314,2026-01-13 13:33:15.425268,0 days 00:00:05.857954,0.9222511439836564,1.8759015163644441,0.018370869496131783,2,7.792438221363492,2019,3.903950224836137e-06,3.1698180004690895,0.7893152242102831,COMPLETE
19,0.008816934449429019,2026-01-13 13:33:15.426497,2026-01-13 13:33:18.547065,0 days 00:00:03.120568,0.8611588625163931,2.204330710524116,0.05199290950300596,2,3.7430538746284787,1491,8.444412047356346e-06,1.3972122785994687,0.9454245884385292,COMPLETE
20,0.008986652389359492,2026-01-13 13:33:18.548052,2026-01-13 13:33:21.680188,0 days 00:00:03.132136,0.8572631981282851,2.183864968541458,0.052767155317220135,3,5.505432253478459,1418,8.631352127062261e-06,1.547629811083,0.9048497724454064,COMPLETE
21,0.00879472523678901,2026-01-13 13:33:21.681242,2026-01-13 13:33:24.599357,0 days 00:00:02.918115,0.8839178424737782,2.1235186847744756,0.03330870476411599,2,4.01941807728025,1473,7.5898468411133675e-06,1.4307552705605242,0.9482020562445936,COMPLETE
22,0.00883014404162767,2026-01-13 13:33:24.600434,2026-01-13 13:33:27.669859,0 days 00:00:03.069425,0.8877177243943098,2.1041019529635308,0.053544942588537515,2,4.150573978127465,1425,7.813607492478722e-06,1.4561730648186761,0.9760900414055856,COMPLETE
23,0.008844307109676477,2026-01-13 13:33:27.671601,2026-01-13 13:33:31.335021,0 days 00:00:03.663420,0.8979948953783478,1.6752850753184336,0.05320699281523557,2,3.911395890957121,1437,1.2800372409892622e-05,1.4019748195458202,0.9717548541102751,COMPLETE
24,0.008845153799999846,2026-01-13 13:33:31.336657,2026-01-13 13:33:34.781370,0 days 00:00:03.444713,0.9140950149631687,2.123842323840667,0.04526616952688077,2,3.8325459231232517,1244,6.899092698068703e-06,1.5276102621670014,0.951429491366161,COMPLETE
25,0.008815027669541838,2026-01-13 13:33:34.782545,2026-01-13 13:33:38.707796,0 days 00:00:03.925251,0.8752038130125602,1.8066726819001586,0.03460865771955663,2,6.876892789036289,1468,4.35716976445142e-06,1.2956094186172211,0.9727588528910793,COMPLETE
26,0.008858483268715736,2026-01-13 13:33:38.708860,2026-01-13 13:33:41.778563,0 days 00:00:03.069703,0.852649143904609,1.7793377390877596,0.03507322581780183,2,7.244923647372771,1523,4.514854246570141e-06,1.185935369355971,0.9462684322826909,COMPLETE
27,0.00883150245778022,2026-01-13 13:33:41.779900,2026-01-13 13:33:46.050422,0 days 00:00:04.270522,0.8788372498943021,1.487014082317786,0.03286987130352807,2,5.499129225217109,1363,2.57058775036629e-06,2.1347390427892217,0.9220344718854275,COMPLETE
28,0.008823951981233757,2026-01-13 13:33:46.051548,2026-01-13 13:33:50.431028,0 days 00:00:04.379480,0.9213276009147899,1.9663155032020467,0.0255972585008376,2,6.737530428448063,1507,1.1618176269389187e-05,1.7301056988720613,0.9756821032392899,COMPLETE
29,0.00882546688793489,2026-01-13 13:33:50.432432,2026-01-13 13:33:54.648057,0 days 00:00:04.215625,0.8685680077085692,1.7732144907798189,0.0424383390830287,2,8.08437270265279,1680,4.950075210529436e-06,1.3589200910016717,0.9584273271694617,COMPLETE
